timestamp,open,high,low,close,volume,ema50,ema200,rsi,macd,future_return,label
2025-03-27 05:37:48.939410,24993.94464463448,24997.27474877063,24993.83772533119,24995.60616469675,647.8174459905284,24998.918953050175,25000.12268816973,35.09749136274769,-1.7235664480904234,0.99987116481996,0
2025-03-27 06:37:48.939410,24995.526587673365,24995.991890594614,24995.269499757826,24995.59266747201,122.92067846538757,24998.788510478484,25000.077613336918,38.194376014129055,-1.6225602403683297,0.9998185679249567,0
2025-03-27 07:37:48.939410,24993.323940343293,24995.182152482757,24994.387353956758,24994.534956543055,888.6590802653986,24998.6217044418,25000.02246252305,39.57873049806536,-1.6093094082534662,0.9998687541062286,0
2025-03-27 08:37:48.939410,24994.705665347356,24995.840687917458,24994.89146495329,24995.357501455157,503.08395077983636,24998.493696481542,24999.97604499999,35.32745678828148,-1.5149718754764763,0.9998653946673224,0
2025-03-27 09:37:48.939410,24994.1840564765,24995.710644568477,24992.54195473792,24994.136657805186,449.3497420396421,24998.322832219725,24999.917941644817,31.859025676703027,-1.5211853033506486,0.999921089633632,0
2025-03-27 10:37:48.939410,24993.485108034907,24995.571287063194,24993.831921293622,24994.34552140019,585.8647884535192,24998.166859246412,24999.86249467721,32.79618424063119,-1.4920564452040708,0.9999081068813687,0
2025-03-27 11:37:48.939410,24992.00129573208,24993.85022615652,24991.853150436647,24992.38585127631,624.7838627894024,24997.94015305151,24999.78810021551,31.173515013540353,-1.6085581594452378,0.9999744625449679,0
2025-03-27 12:37:48.939410,24992.06395803663,24991.282117045976,24989.887748391702,24991.057665227414,71.77580622651303,24997.670251568212,24999.701230215633,29.0662806620943,-1.787455447614775,0.9999684455983474,0
2025-03-27 13:37:48.939410,24990.677634593758,24992.301624765896,24988.38226425,24991.254526463283,682.6172212234025,24997.418654505276,24999.617183412127,29.588140986816327,-1.8915432477624563,0.9999317647974115,0
2025-03-27 14:37:48.939410,24992.828685155342,24993.676920734735,24991.965478138227,24991.992993043277,241.93168031552958,24997.205883467548,24999.541320821394,37.224591848274684,-1.8926284551998833,0.9998837872326821,0
2025-03-27 15:37:48.939410,24991.034654469808,24992.623245587336,24990.392109727796,24992.164361324467,713.9526325065898,24997.008176716838,24999.467918239337,36.065291388181414,-1.858239869306999,0.9999192292955386,0
2025-03-27 16:37:48.939410,24992.578517219998,24993.12739387551,24990.387453827534,24992.04871304208,822.5347943841967,24996.81368794528,24999.394095302054,37.718638510434396,-1.819346226311609,0.9999376054293335,0
2025-03-27 17:37:48.939410,24993.18917796715,24991.78611781599,24991.290513089905,24991.74760934649,803.9585075525202,24996.615018196306,24999.31801086469,37.68511893867091,-1.7921603765826148,0.9998791079096778,0
2025-03-27 18:37:48.939410,24987.797442855994,24990.441714656063,24989.66687529576,24990.269087356122,552.5009674078891,24996.36615816336,24999.227971824803,34.80319444733058,-1.8683822157545364,0.99995123307215,0
2025-03-27 19:37:48.939410,24988.75234789226,24990.432903085217,24989.080468891654,24989.54924314773,520.1698923107512,24996.098828162747,24999.13166606682,20.69174052250628,-1.9642315455093922,0.9999646277444639,0
2025-03-27 20:37:48.939410,24989.665676503948,24989.74092725518,24988.09021893758,24989.088604376768,142.87596133941173,24995.823917426045,24999.03173510473,19.83349347728243,-2.053688881940616,0.9999559719856806,0
2025-03-27 21:37:48.939410,24989.942681216944,24991.72211875997,24989.843934703167,24990.145726602987,775.3461504031355,24995.60124327612,24998.94331710969,29.64119308783927,-2.0160438382299617,0.9999381489845962,0
2025-03-27 22:37:48.939410,24990.860490765925,24991.96588524228,24989.72326461417,24990.489344892554,271.40938044671435,24995.400776672843,24998.859197983154,26.369908673402847,-1.9361638539558044,0.9999656555482566,0
2025-03-27 23:37:48.939410,24988.122319550475,24990.10639609134,24987.49937151331,24988.726304737193,496.69542281794656,24995.139032675368,24998.75837317474,25.051294482934125,-1.9921566552620789,1.000073474557956,0
2025-03-28 00:37:48.939410,24989.136978494058,24989.675951408095,24988.950234630105,24989.050388706586,284.27409292751673,24994.900262323652,24998.661776314362,25.839347129424212,-1.9874701669323258,1.0000269211561081,0
2025-03-28 01:37:48.939410,24988.50962919078,24989.061109959606,24988.461632675993,24988.66530642617,133.82836299969313,24994.65575424924,24998.562308952292,30.175250462086126,-1.9918679985312338,1.0000299577437168,0
2025-03-28 02:37:48.939410,24989.156166487526,24988.48241461215,24987.11040183911,24987.988384425866,629.5576968917366,24994.394288765972,24998.457095772927,32.425746476745076,-2.026613718488079,1.0000703053577484,0
2025-03-28 03:37:48.939410,24988.85448155801,24988.86073448053,24987.773180360666,24988.600060714707,54.33203482290383,24994.16706413651,24998.3590158221,35.49018264914051,-1.9819461459155718,1.0000848650302903,0
2025-03-28 04:37:48.939410,24989.96866289928,24990.18136539105,24989.4045813453,24989.631060237203,748.6452341262,24993.989181630655,24998.2721704929,37.48932528515175,-1.8421189274740755,1.000024429513955,0
2025-03-28 05:37:48.939410,24990.150463390197,24991.233963724255,24990.194974849503,24990.56234035632,317.58679526111666,24993.854795698328,24998.195455765173,42.14663405003358,-1.6372847277161782,0.9999797341673166,0
2025-03-28 06:37:48.939410,24989.235516609024,24989.748676904088,24988.809538206864,24989.723122833097,0.13469300448532007,24993.692769311456,24998.111153944952,39.35476493726614,-1.5250897043661098,0.9999690443946883,0
2025-03-28 07:37:48.939410,24988.981352269428,24990.586639476507,24988.610731506567,24989.413910457246,511.1291392372298,24993.524970925017,24998.024614208756,39.32557203418356,-1.444474195206567,0.9999335492116773,0
2025-03-28 08:37:48.939410,24990.13962603103,24990.28877404324,24988.25248531969,24989.74517388865,46.85190852760313,24993.37674359026,24997.94223171801,47.32260115864908,-1.338427078746463,0.9999528084878468,0
2025-03-28 09:37:48.939410,24990.29973453495,24991.091333347857,24990.449595414728,24990.72071901577,276.16955782089946,24993.27258576381,24997.87037587023,55.834216287874185,-1.1622677371487953,0.999968043780305,0
2025-03-28 10:37:48.939410,24990.53131963482,24991.01324348857,24990.220177483574,24990.241544777924,706.9764874557162,24993.15372141142,24997.794467103144,55.73132417956128,-1.0492306681226182,0.9999843360919636,0
2025-03-28 11:37:48.939410,24992.13128659991,24992.904428421894,24989.308674122116,24990.055885801263,62.68962162186587,24993.032237662002,24997.717466294172,49.511031844184906,-0.9635222199503914,1.0000319225788383,0
2025-03-28 12:37:48.939410,24989.82067553069,24990.098316527627,24986.525310566984,24988.949550827256,839.3384923560023,24992.872132295935,24997.630223354205,42.26194552024076,-0.973646057969745,1.0000906687983677,0
2025-03-28 13:37:48.939410,24987.427320671006,24989.493057981952,24986.869298806814,24987.753344203174,3.819922658583108,24992.671395507987,24997.53194594972,44.81511214107559,-1.0659060485631926,1.0001127274172639,0
2025-03-28 14:37:48.939410,24989.767083947732,24988.928310966974,24987.82902612848,24988.56587002557,246.82386920190226,24992.510394508678,24997.442731263905,47.54577141761988,-1.0612255647756683,1.0000946702861275,0
2025-03-28 15:37:48.939410,24989.514034681117,24991.041779948766,24989.640782497023,24989.92211005414,740.9040561520715,24992.40889315752,24997.367899212066,55.795857919397044,-0.9372746926965192,1.0001019399423299,0
2025-03-28 16:37:48.939410,24987.81197539738,24991.14478140828,24989.783109215336,24989.85009993256,316.2701497293068,24992.30854832517,24997.293095239136,59.092765141727575,-0.835225390168489,1.0001033881872388,0
2025-03-28 17:37:48.939410,24989.845546519533,24992.01445961783,24990.337693612746,24990.85363283045,101.89238806601352,24992.251492815576,24997.229020986313,60.60085301752411,-0.6657000884661102,1.000125836680304,0
2025-03-28 18:37:48.939410,24989.344476934475,24991.682970056812,24989.652722998613,24991.2152688555,360.2339188004279,24992.21085658185,24997.169182656653,57.95298363786972,-0.496446336263034,1.000006537694475,0
2025-03-28 19:37:48.939410,24990.218635616853,24990.916652982625,24990.04109642355,24990.570149100895,270.39328638452554,24992.14651511201,24997.103520631223,50.04036078439176,-0.4096451565674215,1.0000652408960355,0
2025-03-28 20:37:48.939410,24990.949963085593,24990.978465285283,24990.13728002678,24990.931544706404,842.7119021605549,24992.098869213754,24997.042107935453,56.57046974729064,-0.30814093435401446,1.0000542620289792,0
2025-03-28 21:37:48.939410,24994.146018585143,24992.94662210009,24991.215291849698,24992.469581272868,313.34791758514314,24992.113406941564,24996.99661015772,64.65594511771533,-0.10241088105976814,0.9999807547924117,0
2025-03-28 22:37:48.939410,24992.760682607524,24992.51057712482,24992.140197301593,24992.43375523376,788.9324717760072,24992.12596961969,24996.95120861619,63.271383646143626,0.05708279155078344,0.9999858597824823,0
2025-03-28 23:37:48.939410,24993.779298360765,24995.28139111376,24992.64181708495,24993.998398889573,891.8721448107348,24992.19939821851,24996.92182742488,65.29005175807865,0.30620658403859125,0.9998437380463231,0
2025-03-29 00:37:48.939410,24992.208059366665,24992.37492060493,24990.91222380305,24991.378653785483,433.8174195765295,24992.167212162312,24996.86667146827,54.42148212166911,0.28891699339146726,0.9999397577130653,0
2025-03-29 01:37:48.939410,24989.98942098085,24992.69431287302,24992.164914807563,24992.20055628986,909.943143854392,24992.168519775158,24996.82024246152,57.94607536412344,0.33764338861146825,0.9999211622949254,0
2025-03-29 02:37:48.939410,24992.523217916205,24993.84418525676,24990.67247154219,24992.287603358098,377.3180539631928,24992.173189719586,24996.77514157492,63.37803742232339,0.3789154770493042,0.999976813616692,0
2025-03-29 03:37:48.939410,24992.75946120152,24992.416711168597,24990.823856653176,24991.98859600763,964.0784164901082,24992.16595075049,24996.727514255843,68.2890277422906,0.3830805955622054,0.9999680400131084,0
2025-03-29 04:37:48.939410,24990.601770538386,24993.5811165748,24991.345765207367,24992.080356784165,89.28952452557293,24992.16259412436,24996.68127388299,66.1840025523675,0.38929822220961796,0.9999320185441509,0
2025-03-29 05:37:48.939410,24991.23654191277,24990.943009611678,24989.28253543255,24990.092787869566,687.0192665032428,24992.08142525162,24996.61571680823,50.742772927365536,0.23118062913272297,0.9999914691738784,0
2025-03-29 06:37:48.939410,24990.211612389223,24990.22176811614,24989.6725467845,24989.87311598173,493.8140404569287,24991.994824888097,24996.548626252745,50.09889257765984,0.08714110356959281,1.0000368904581838,0
2025-03-29 07:37:48.939410,24989.81494063934,24990.579486257557,24989.08159120381,24990.23022855324,387.64880545564705,24991.92562503183,24996.485756623897,47.16388807623738,0.0017841749577200972,1.0000357550290326,0
2025-03-29 08:37:48.939410,24992.340904464087,24992.029757649198,24990.692300779003,24991.708122597982,632.711878748601,24991.91709552462,24996.438217976873,52.03545328680427,0.05278343759346171,0.9999554201003111,0
2025-03-29 09:37:48.939410,24993.46054523751,24993.266600363266,24991.128172529858,24991.189852379706,703.8570916343311,24991.888576185604,24996.38599543362,52.58643308382172,0.05079511099756928,0.999996695227788,0
2025-03-29 10:37:48.939410,24990.56322503187,24990.763294229044,24989.952542276482,24990.381358776813,4.363269650309087,24991.829469620552,24996.326247805195,47.78632493135942,-0.01583677259623073,1.0000329319089076,0
2025-03-29 11:37:48.939410,24990.12782231953,24990.30964338042,24989.186496125963,24989.879601733228,166.9530887471987,24991.75300421321,24996.26210207314,38.631166821108096,-0.10788696666350006,1.0000917724708218,0
2025-03-29 12:37:48.939410,24990.335642951388,24991.82528730496,24990.61856229565,24990.79500385093,713.0460506343187,24991.71543557155,24996.207703085853,43.32227218081677,-0.10575305271777324,1.0000270470701276,0
2025-03-29 13:37:48.939410,24990.273910591124,24991.362544119616,24990.75672712151,24991.12375496059,666.3854135782065,24991.692232410336,24996.157116537343,36.9741534867394,-0.07665086008273647,1.0000007808583937,0
2025-03-29 14:37:48.939410,24991.424330573365,24990.85303690264,24989.766404536174,24990.593994756822,966.0475051286772,24991.649164267063,24996.101762091766,45.61368521056758,-0.09523655606608372,1.0000062890293613,0
2025-03-29 15:37:48.939410,24990.25117836403,24991.30361203902,24991.02111830689,24991.107262189937,761.037790250783,24991.627913205215,24996.05206557533,43.669963326301165,-0.06776827128851437,0.999927189468527,0
2025-03-29 16:37:48.939410,24991.275905976505,24991.275940998697,24990.132200727297,24991.204339739284,950.7727077313381,24991.61130248106,24996.00382949736,43.73531502388923,-0.03773116934826248,0.9999351542625913,0
2025-03-29 17:37:48.939410,24991.695327283054,24992.21020696633,24989.251634246324,24992.17298472982,702.5405015348069,24991.633329235912,24995.965711638975,50.98969491163243,0.06350298291727086,0.999906844323064,0
2025-03-29 18:37:48.939410,24991.94991146169,24992.19856117958,24991.03437183178,24991.47093163594,298.05220863944317,24991.626960702582,24995.920987459842,46.930072303820445,0.08608957355318125,0.9999351380218312,0
2025-03-29 19:37:48.939410,24991.476931594632,24991.19521537515,24990.239334648257,24991.143269489345,105.36492225085648,24991.60799241971,24995.87344797755,56.35437181214386,0.07666625169076724,0.999938861491358,0
2025-03-29 20:37:48.939410,24991.788701280468,24991.483801413426,24988.38822890067,24990.75116133621,781.8238633449356,24991.574391200753,24995.822479951268,55.20276662374505,0.037130334862013115,0.9998979148805411,0
2025-03-29 21:37:48.939410,24988.777629989225,24989.368362968187,24988.277915683368,24989.28764638808,644.149221475916,24991.484714933587,24995.757456731735,45.06225211029252,-0.11101586745644454,0.9999396415690737,0
2025-03-29 22:37:48.939410,24989.31389172985,24989.662401855458,24988.964612404136,24989.583766665142,48.18601239329623,24991.41016794267,24995.69602697983,37.29890181789171,-0.20219756093501928,0.9999140782413207,0
2025-03-29 23:37:48.939410,24988.86605822154,24991.843022621855,24987.787326467613,24989.844821937324,360.05046590097834,24991.348781824818,24995.637806034134,41.70314863578024,-0.25050704196837614,0.9998715285528912,0
2025-03-30 00:37:48.939410,24989.40564213389,24990.76626306867,24989.829141686292,24989.849935393966,956.7998154842861,24991.290003533413,24995.580215281498,46.3612541867648,-0.28509365829086164,0.9998648699090096,0
2025-03-30 01:37:48.939410,24989.992648753636,24989.96183673649,24988.887345319363,24989.61534826059,500.4011457102012,24991.224330777615,24995.520863370843,48.12189733739211,-0.3276560075501038,0.9998904247757615,0
2025-03-30 02:37:48.939410,24988.956966135185,24989.1979876284,24988.017081077436,24988.19997751854,432.72913601970464,24991.105728689025,24995.448018735497,32.7803812927349,-0.47017567363218404,1.0000225431979235,0
2025-03-30 03:37:48.939410,24986.8571668716,24990.67558757397,24986.40445577663,24987.779332195776,457.699605159294,24990.97528176772,24995.371713396795,28.07505429434633,-0.6100340055818378,1.0000463641469712,0
2025-03-30 04:37:48.939410,24988.306223599353,24989.524992384027,24986.79065350012,24987.436617679246,208.8827240051637,24990.836510626996,24995.2927572205,28.78088274577695,-0.7399967170531454,1.0000703874514063,0
2025-03-30 05:37:48.939410,24987.98997826883,24986.77393003818,24985.835148403377,24986.634340410026,368.7071708647952,24990.671719638096,24995.206603819403,21.063826600494977,-0.8973856695447466,1.0000995185386024,0
2025-03-30 06:37:48.939410,24986.886489601584,24987.581237515096,24985.990311176178,24986.47305469836,369.8132559871766,24990.507066111048,24995.119702833126,19.644603279165636,-1.023335581750871,1.0000291817027926,0
2025-03-30 07:37:48.939410,24988.75390136773,24987.9170114823,24985.923776946915,24986.877105555173,52.3550201874724,24990.3647147167,24995.037686939813,13.368361191538654,-1.0781203667611408,1.0000119495964617,0
2025-03-30 08:37:48.939410,24987.989502257282,24989.376065361448,24988.64062114039,24988.763291456384,767.5676285179183,24990.30191380453,24994.97525514396,33.90740874777883,-0.958291674956854,0.9999388776237063,0
2025-03-30 09:37:48.939410,24987.69321456591,24989.99128483239,24987.31319081075,24988.93786926922,416.504431903879,24990.24842186197,24994.915181652672,36.64948513673078,-0.8395616587040422,1.0000304651486436,0
2025-03-30 10:37:48.939410,24987.416699411035,24989.819188620637,24988.872340386824,24989.19541965994,822.1798868164233,24990.207127657966,24994.85826859802,40.426263526285155,-0.7164265816536499,1.000012460599307,0
2025-03-30 11:37:48.939410,24990.617018055666,24991.03500509804,24988.86862024205,24989.120973744175,850.3480011198953,24990.164533386836,24994.801181087038,48.762818256728565,-0.6177275307309174,1.000027506914307,0
2025-03-30 12:37:48.939410,24987.85656818523,24987.39288492964,24986.91039125996,24987.202202528875,211.99405469865806,24990.04836354927,24994.725569360093,35.753863348313786,-0.6864239549540798,1.000102910003048,0
2025-03-30 13:37:48.939410,24987.120103982514,24987.393121526602,24985.612497844726,24987.175688653424,657.3534821701286,24989.935709631787,24994.650446168984,33.572724795263,-0.7345385115149838,1.0000572000977808,0
2025-03-30 14:37:48.939410,24987.515887489688,24988.105986594055,24986.35280908622,24987.235918863367,472.2818041629817,24989.829835484008,24994.576669777885,34.02035447335942,-0.7590596030495362,1.00010052578466,0
2025-03-30 15:37:48.939410,24988.573671928552,24990.194842863824,24989.62132377884,24989.69916097585,880.156737921485,24989.824710993493,24994.528137351997,50.40264137075349,-0.5731230862729717,1.0000320352963143,0
2025-03-30 16:37:48.939410,24991.952551990686,24989.657218916214,24989.32632009748,24989.50680001107,215.7406791764541,24989.812243896144,24994.478173796368,57.11400946792503,-0.43626004512043437,1.0000713877766187,0
2025-03-30 17:37:48.939410,24989.93756853538,24990.173308355872,24986.615239785562,24989.808347353406,677.8132003100442,24989.81209109055,24994.431707861615,61.190548168164824,-0.3000044836298912,1.0000229297689747,0
2025-03-30 18:37:48.939410,24989.883030378307,24992.17705116894,24989.474882675335,24989.7736355837,607.7521222527225,24989.81058303146,24994.385358883726,63.34256826625332,-0.1926017263904214,1.0000804535744134,0
2025-03-30 19:37:48.939410,24989.330724169977,24988.66257634311,24987.853166495985,24988.60495754608,295.3014775718328,24989.76330360066,24994.32784245251,60.79890553588437,-0.19948725318681682,1.0000711261629298,0
2025-03-30 20:37:48.939410,24990.228789592333,24989.948879407308,24989.321422764388,24989.747780360594,136.60090365117262,24989.762694846147,24994.282269695374,66.20238655232232,-0.11144318495280459,1.0000488751578294,0
2025-03-30 21:37:48.939410,24990.72359741756,24991.55036778929,24989.351267684084,24990.49971339328,651.6397604772766,24989.791597534273,24994.244632319234,67.32713013141154,0.018790480062307324,1.0001064364654773,0
2025-03-30 22:37:48.939410,24990.500270884877,24992.396271273283,24991.177474929787,24991.290745340324,738.5974581323306,24989.850387644314,24994.215240408997,63.503639369705645,0.183713529851957,1.0000351455311685,0
2025-03-30 23:37:48.939410,24990.852826242666,24991.56838819109,24988.94307990721,24990.38135788553,315.62734376335,24989.871210006717,24994.177092324186,57.15077845974792,0.2382894154288806,1.0000488756812282,0
2025-03-31 00:37:48.939410,24993.66617669294,24992.422882418494,24990.86492326189,24991.784152196466,644.8326040223138,24989.946227347493,24994.153281974657,61.51728084607936,0.39023657092184294,0.9999967300840816,0
2025-03-31 01:37:48.939410,24991.727721179832,24991.525306046406,24989.714157048136,24990.382301133675,395.1309076115033,24989.963328280282,24994.115759777236,55.018859705461615,0.39300777240350726,1.0000326787468077,0
2025-03-31 02:37:48.939410,24992.562344854116,24992.602589759776,24989.095860451256,24990.969158227475,713.2068832826177,24990.00277259194,24994.08445030908,66.7659267892861,0.43751503150269855,0.9999471462614892,0
2025-03-31 03:37:48.939410,24992.648398176854,24994.305959246303,24992.079565787568,24993.159613853284,199.2152748940531,24990.126570288463,24994.075247956287,72.33157252975747,0.6421366658287297,0.9998622519580072,0
2025-03-31 04:37:48.939410,24991.179472707896,24992.471712993392,24991.721755632494,24992.169077528153,890.2150026361744,24990.20666861159,24994.056281086356,67.21484645022332,0.71611782159016,0.9998593749034862,0
2025-03-31 05:37:48.939410,24991.47699287845,24992.357055648572,24990.321763436816,24991.60277979855,287.40959646557974,24990.261418069902,24994.03186813822,57.65657696286374,0.7207446310458181,0.9999009812995915,0
2025-03-31 06:37:48.939410,24991.758156075928,24991.76656951023,24991.634575653112,24991.702431163638,367.7859877561529,24990.317928387303,24994.008689660863,58.89743973384336,0.7241054068290396,0.9998602051365919,0
2025-03-31 07:37:48.939410,24992.29314702799,24991.527717919824,24990.346181834397,24991.19895550952,58.091952080349785,24990.35247847053,24993.980732107117,55.54447552150022,0.6783232797570236,0.9999423676482616,0
2025-03-31 08:37:48.939410,24987.95582744874,24989.969649293904,24989.16355926116,24989.648292078455,111.5122123212764,24990.3248633179,24993.937623251113,49.55414193800149,0.5110242651280714,0.999973073193269,0
2025-03-31 09:37:48.939410,24991.246405372724,24990.138775807496,24988.87049839827,24989.716855053262,515.8619027123282,24990.301019856543,24993.895625557605,54.29094618157418,0.3795953113149153,0.9999574418579043,0
2025-03-31 10:37:48.939410,24988.496543440957,24990.268262608595,24988.011001507217,24988.654551339536,267.5926767279715,24990.23645246372,24993.843475565387,45.75471475596758,0.18755585966573562,1.0000325069526483,0
2025-03-31 11:37:48.939410,24988.701262700222,24989.58167807168,24988.098182952588,24989.12814377017,835.4802257421944,24990.192989377698,24993.79655684106,44.556166476250624,0.0727396642723761,0.9999642984048227,0
2025-03-31 12:37:48.939410,24987.19661516068,24988.452876171228,24987.87394420383,24988.208719535938,14.693388654953843,24990.1151748741,24993.740956469865,37.890691076149885,-0.09138936977251433,1.0000101941053428,0
2025-03-31 13:37:48.939410,24988.103797269086,24990.722741109243,24989.35500547771,24989.758653940953,379.0940486719362,24990.101193661038,24993.701331569082,47.670637090178985,-0.09529752801245195,1.0000004778269949,0
2025-03-31 14:37:48.939410,24989.79857123258,24990.164871137542,24988.020278069267,24988.97540064862,337.34554676909266,24990.057044915455,24993.65430738082,38.98257416459733,-0.1597552077510045,0.9999674940989808,0
2025-03-31 15:37:48.939410,24988.7266570996,24989.88094694755,24988.229740066818,24988.653339132412,19.327630917601034,24990.001997629843,24993.604546502727,42.59041887915422,-0.23412718368126662,0.9999877706980822,0
2025-03-31 16:37:48.939410,24988.176895450044,24990.064256419635,24987.40433143054,24989.466856349783,124.36839900051022,24989.98101169729,24993.563375456433,43.68447960223135,-0.22483174938315642,0.9999656163849245,0
2025-03-31 17:37:48.939410,24986.940913261285,24988.93716477566,24987.168459119093,24988.235992033347,413.6426749186353,24989.912579553606,24993.510366666153,27.485095088601014,-0.31317542297256296,1.0000461600802575,0
2025-03-31 18:37:48.939410,24988.12766726866,24988.761015471315,24988.43923251128,24988.463451967953,492.86458444744665,24989.855751020834,24993.460148609454,31.78348789053598,-0.3606766491138842,0.999987556190992,0
2025-03-31 19:37:48.939410,24991.439616247524,24991.146301535548,24988.35837416682,24989.770594722235,404.2897472548691,24989.852411558142,24993.423436630477,41.604652440527765,-0.289508938214567,0.9998824098435466,0
2025-03-31 20:37:48.939410,24987.903520136308,24988.313167074706,24988.083470096426,24988.163111487673,530.9376784120939,24989.786164496552,24993.371095086768,35.751231790014884,-0.3586837938200915,0.9999676196193302,0
2025-03-31 21:37:48.939410,24986.84460239309,24988.47332179968,24987.895373549956,24988.347745346207,595.1316749056815,24989.729755902423,24993.32111150726,38.21901347737753,-0.3940644265167066,0.9999721159867716,0
2025-03-31 22:37:48.939410,24988.361885076367,24988.780699964736,24987.545234612306,24988.607628140453,9.92382112783563,24989.68575089215,24993.274211175252,45.18662023224692,-0.39656214174829074,0.9999717405077748,0
2025-03-31 23:37:48.939410,24989.11672744248,24989.40503005981,24988.96114391502,24989.38945101223,464.09515945350387,24989.674131289015,24993.235556845273,48.57939190422606,-0.3316321779639111,0.9999543190109744,0
2025-04-01 00:37:48.939410,24985.45561365841,24989.24877538825,24987.965356036348,24988.152500301352,963.4992408875884,24989.614459485576,24993.184979168218,47.854120248896194,-0.37565597042339505,0.9999766043513637,0
2025-04-01 01:37:48.939410,24986.77774882175,24988.27209457086,24985.84631369259,24986.832043688268,519.0322801295487,24989.505345140584,24993.12176587986,40.8484630273032,-0.5112021362656378,1.0000387442582792,0
2025-04-01 02:37:48.939410,24987.123050723676,24988.94849031711,24986.16659920232,24987.353985253885,677.5422674589532,24989.420978086204,24993.06437502786,46.48182358258588,-0.5699372451636009,1.0000295840520927,0
2025-04-01 03:37:48.939410,24988.347176291933,24988.497931275437,24985.061406285102,24987.65096992712,311.8638579168832,24989.351566001533,24993.010510300493,40.32680411499043,-0.5857686842391558,0.9999891102645211,0
2025-04-01 04:37:48.939410,24989.750418872412,24988.892855126924,24987.321829604254,24987.901462777467,773.9913781527625,24989.294699208433,24992.95967400673,44.81774998995351,-0.5715144711357425,1.0000537529233295,0
